Direction,TF,Feature,Outcome,N_total,N_complete,N_missing,N_zero,Median,Q1,Q3,IQR,Min,Max
SELL,M1,EMA100,STOP,13,13,0,0,1919.200000,1737.490000,4056.430000,2318.940000,1228.300000,4611.210000
SELL,M1,EMA100,NON-STOP,1238,1238,0,0,1754.765000,1297.077500,2049.435000,752.357500,1069.870000,5161.450000
SELL,M1,EMA100,TARGET,1159,1159,0,0,1763.200000,1301.265000,2158.455000,857.190000,1069.870000,5161.450000
SELL,M1,EMA100,BE,79,79,0,0,1321.890000,1255.885000,1831.345000,575.460000,1137.160000,4719.880000
SELL,M1,EMA100,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M1,EMA200,STOP,13,13,0,0,1920.460000,1737.260000,4058.130000,2320.870000,1228.140000,4602.050000
SELL,M1,EMA200,NON-STOP,1238,1238,0,0,1754.420000,1296.987500,2048.367500,751.380000,1070.520000,5160.700000
SELL,M1,EMA200,TARGET,1159,1159,0,0,1762.540000,1301.260000,2158.265000,857.005000,1070.520000,5160.700000
SELL,M1,EMA200,BE,79,79,0,0,1322.170000,1256.155000,1831.860000,575.705000,1137.970000,4715.720000
SELL,M1,EMA200,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M1,EMA200DistATR,STOP,13,13,0,0,1.442370,0.147432,2.763512,2.616080,-1.289048,4.837648
SELL,M1,EMA200DistATR,NON-STOP,1238,1238,0,0,2.511945,-0.182270,5.236436,5.418706,-21.350621,32.546780
SELL,M1,EMA200DistATR,TARGET,1159,1159,0,0,2.531837,-0.127432,5.229603,5.357035,-15.851950,32.546780
SELL,M1,EMA200DistATR,BE,79,79,0,0,2.100276,-1.497928,5.324967,6.822894,-21.350621,12.390353
SELL,M1,EMA200DistATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M1,RSISlope5,STOP,13,13,0,0,-2.380218,-2.780725,-1.763632,1.017093,-4.765788,-0.569615
SELL,M1,RSISlope5,NON-STOP,1238,1238,0,0,-1.642148,-2.520134,-0.867208,1.652925,-7.464741,5.965811
SELL,M1,RSISlope5,TARGET,1159,1159,0,0,-1.611130,-2.518202,-0.858268,1.659934,-7.464741,5.965811
SELL,M1,RSISlope5,BE,79,79,0,0,-1.742816,-2.600890,-1.174568,1.426321,-5.864403,0.847879
SELL,M1,RSISlope5,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M1,CCISlope5,STOP,13,13,0,0,-31.771763,-35.658261,-17.899092,17.759169,-77.706490,-12.209023
SELL,M1,CCISlope5,NON-STOP,1238,1238,0,0,-22.218285,-34.020092,-11.132111,22.887980,-92.647723,78.395540
SELL,M1,CCISlope5,TARGET,1159,1159,0,0,-21.705148,-33.178909,-11.060792,22.118118,-92.647723,78.395540
SELL,M1,CCISlope5,BE,79,79,0,0,-29.238349,-40.346111,-14.901635,25.444476,-65.444536,21.096522
SELL,M1,CCISlope5,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M1,ADXSlope5,STOP,13,13,0,0,-0.672212,-2.191242,0.359227,2.550469,-4.397397,2.409063
SELL,M1,ADXSlope5,NON-STOP,1238,1238,0,0,-0.595318,-1.422983,0.163476,1.586459,-5.514900,5.079383
SELL,M1,ADXSlope5,TARGET,1159,1159,0,0,-0.600157,-1.425592,0.159688,1.585280,-5.514900,5.079383
SELL,M1,ADXSlope5,BE,79,79,0,0,-0.510336,-1.394464,0.299318,1.693782,-4.133368,2.099914
SELL,M1,ADXSlope5,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M1,ATRRegime,STOP,13,13,0,0,1.276867,0.979548,1.574916,0.595368,0.830814,1.891610
SELL,M1,ATRRegime,NON-STOP,1238,1238,0,0,1.015246,0.789406,1.321061,0.531655,0.224299,9.356253
SELL,M1,ATRRegime,TARGET,1159,1159,0,0,1.015577,0.789481,1.320949,0.531468,0.231252,9.356253
SELL,M1,ATRRegime,BE,79,79,0,0,1.005865,0.795572,1.317184,0.521612,0.224299,2.921725
SELL,M1,ATRRegime,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M1,EMA20Slope5ATR,STOP,13,13,0,0,0.094974,0.028593,0.114523,0.085930,-0.081423,0.149818
SELL,M1,EMA20Slope5ATR,NON-STOP,1238,1238,0,0,0.095905,0.046682,0.148199,0.101518,-0.355494,1.159368
SELL,M1,EMA20Slope5ATR,TARGET,1159,1159,0,0,0.096380,0.048692,0.147593,0.098900,-0.355494,1.159368
SELL,M1,EMA20Slope5ATR,BE,79,79,0,0,0.080905,0.031138,0.155378,0.124239,-0.082404,0.481290
SELL,M1,EMA20Slope5ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M1,EMA50Slope5ATR,STOP,13,13,0,0,0.078564,0.052599,0.085576,0.032977,-0.014355,0.173136
SELL,M1,EMA50Slope5ATR,NON-STOP,1238,1238,0,0,0.084620,0.042046,0.129455,0.087408,-0.178775,1.000205
SELL,M1,EMA50Slope5ATR,TARGET,1159,1159,0,0,0.085321,0.043284,0.129111,0.085827,-0.178775,1.000205
SELL,M1,EMA50Slope5ATR,BE,79,79,0,0,0.072428,0.030830,0.135578,0.104748,-0.079045,0.453439
SELL,M1,EMA50Slope5ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M1,EMA200Slope5ATR,STOP,13,13,0,0,0.018256,0.012780,0.037023,0.024243,0.001073,0.062908
SELL,M1,EMA200Slope5ATR,NON-STOP,1238,1238,0,0,0.033073,0.006308,0.062347,0.056039,-0.212157,0.337285
SELL,M1,EMA200Slope5ATR,TARGET,1159,1159,0,0,0.033111,0.006862,0.062080,0.055218,-0.157370,0.337285
SELL,M1,EMA200Slope5ATR,BE,79,79,0,0,0.029960,-0.001856,0.063942,0.065798,-0.212157,0.137409
SELL,M1,EMA200Slope5ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M1,EMAGap2050ATR,STOP,13,13,0,0,0.965042,0.706423,1.145991,0.439568,0.235209,2.706850
SELL,M1,EMAGap2050ATR,NON-STOP,1238,1238,0,0,1.126796,0.485674,1.801158,1.315484,-3.388835,13.640025
SELL,M1,EMAGap2050ATR,TARGET,1159,1159,0,0,1.136286,0.490424,1.801602,1.311178,-3.388835,13.640025
SELL,M1,EMAGap2050ATR,BE,79,79,0,0,0.900977,0.454020,1.754318,1.300298,-1.384920,6.472263
SELL,M1,EMAGap2050ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M1,EMAGap50200ATR,STOP,13,13,0,0,1.097133,-0.428824,2.201315,2.630139,-1.412156,2.865653
SELL,M1,EMAGap50200ATR,NON-STOP,1238,1238,0,0,1.370996,-0.518048,3.323295,3.841343,-19.791678,17.310890
SELL,M1,EMAGap50200ATR,TARGET,1159,1159,0,0,1.390664,-0.464110,3.254183,3.718294,-16.902557,17.310890
SELL,M1,EMAGap50200ATR,BE,79,79,0,0,0.916554,-1.027274,3.742550,4.769824,-19.791678,10.478801
SELL,M1,EMAGap50200ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M1,EMACompressionATR,STOP,13,13,0,0,1.502912,1.201706,3.299739,2.098033,0.675693,4.908165
SELL,M1,EMACompressionATR,NON-STOP,1238,1238,0,0,3.297609,1.822058,5.450331,3.628273,0.092550,23.938308
SELL,M1,EMACompressionATR,TARGET,1159,1159,0,0,3.272792,1.822360,5.415800,3.593440,0.112619,23.938308
SELL,M1,EMACompressionATR,BE,79,79,0,0,3.545476,1.918689,6.202650,4.283962,0.092550,20.631788
SELL,M1,EMACompressionATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,RSI,STOP,13,13,0,0,57.593853,56.186273,59.187904,3.001631,53.375425,63.967538
SELL,M5,RSI,NON-STOP,1238,1238,0,0,59.492057,53.035710,66.109604,13.073894,30.308590,87.653888
SELL,M5,RSI,TARGET,1159,1159,0,0,59.520152,53.083123,66.164480,13.081356,30.308590,87.653888
SELL,M5,RSI,BE,79,79,0,0,58.764250,50.295324,65.800971,15.505648,35.041540,85.337418
SELL,M5,RSI,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,ADX,STOP,13,13,0,0,26.789035,24.650316,31.054910,6.404594,18.027451,53.253974
SELL,M5,ADX,NON-STOP,1238,1238,0,0,30.261332,23.425319,39.259357,15.834038,10.420202,80.043686
SELL,M5,ADX,TARGET,1159,1159,0,0,30.340529,23.273762,39.253542,15.979780,10.420202,80.043686
SELL,M5,ADX,BE,79,79,0,0,28.995470,24.429890,39.120284,14.690394,14.899867,74.712850
SELL,M5,ADX,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,DIPlus,STOP,13,13,0,0,26.320636,22.882204,28.054268,5.172064,20.508201,40.087976
SELL,M5,DIPlus,NON-STOP,1238,1238,0,0,25.941146,20.819114,31.029516,10.210402,4.828054,54.556838
SELL,M5,DIPlus,TARGET,1159,1159,0,0,25.994600,20.864186,31.069959,10.205773,4.828054,54.556838
SELL,M5,DIPlus,BE,79,79,0,0,25.543928,20.318331,30.022009,9.703678,8.637640,44.002781
SELL,M5,DIPlus,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,DIMinus,STOP,13,13,0,0,11.313386,10.335248,13.580113,3.244865,3.793970,22.857122
SELL,M5,DIMinus,NON-STOP,1238,1238,0,0,10.964004,8.032970,14.960224,6.927254,1.625396,33.492340
SELL,M5,DIMinus,TARGET,1159,1159,0,0,10.965387,8.034830,14.989486,6.954656,1.625396,33.492340
SELL,M5,DIMinus,BE,79,79,0,0,10.819215,8.038889,14.565616,6.526727,1.988319,27.724920
SELL,M5,DIMinus,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,DIGap,STOP,13,13,0,0,15.495187,9.302091,18.960507,9.658416,0.829124,32.121048
SELL,M5,DIGap,NON-STOP,1238,1238,0,0,14.733554,7.965121,21.831785,13.866664,0.008253,49.776404
SELL,M5,DIGap,TARGET,1159,1159,0,0,14.792269,7.895770,21.843684,13.947914,0.008253,49.776404
SELL,M5,DIGap,BE,79,79,0,0,14.281633,8.826643,20.984980,12.158338,0.166281,38.871466
SELL,M5,DIGap,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,ATR,STOP,13,13,0,0,1.580000,0.960000,6.640000,5.680000,0.430000,22.870000
SELL,M5,ATR,NON-STOP,1238,1238,0,0,1.020000,0.650000,1.690000,1.040000,0.140000,16.570000
SELL,M5,ATR,TARGET,1159,1159,0,0,1.040000,0.665000,1.720000,1.055000,0.150000,16.570000
SELL,M5,ATR,BE,79,79,0,0,0.690000,0.425000,1.245000,0.820000,0.140000,4.780000
SELL,M5,ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,CCI,STOP,13,13,0,0,117.977704,86.673166,140.980742,54.307576,64.237056,173.452332
SELL,M5,CCI,NON-STOP,1238,1238,0,0,110.490433,74.357032,141.194132,66.837100,-276.854392,298.502319
SELL,M5,CCI,TARGET,1159,1159,0,0,110.767657,75.437731,140.859517,65.421786,-276.854392,298.502319
SELL,M5,CCI,BE,79,79,0,0,106.203834,68.313029,144.510344,76.197316,-74.006149,220.581661
SELL,M5,CCI,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,EMA20,STOP,13,13,0,0,1919.280000,1737.530000,4056.760000,2319.230000,1228.300000,4611.740000
SELL,M5,EMA20,NON-STOP,1238,1238,0,0,1754.755000,1297.120000,2049.355000,752.235000,1069.910000,5160.970000
SELL,M5,EMA20,TARGET,1159,1159,0,0,1763.100000,1301.260000,2158.425000,857.165000,1069.910000,5160.970000
SELL,M5,EMA20,BE,79,79,0,0,1322.000000,1255.885000,1831.370000,575.485000,1137.200000,4719.870000
SELL,M5,EMA20,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,EMA50,STOP,13,13,0,0,1920.980000,1737.270000,4058.780000,2321.510000,1227.900000,4602.430000
SELL,M5,EMA50,NON-STOP,1238,1238,0,0,1754.200000,1297.152500,2048.115000,750.962500,1070.880000,5160.890000
SELL,M5,EMA50,TARGET,1159,1159,0,0,1762.490000,1301.180000,2157.840000,856.660000,1070.880000,5160.890000
SELL,M5,EMA50,BE,79,79,0,0,1322.470000,1256.245000,1832.340000,576.095000,1138.360000,4715.870000
SELL,M5,EMA50,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,EMA100,STOP,13,13,0,0,1922.110000,1737.630000,4056.710000,2319.080000,1226.200000,4650.150000
SELL,M5,EMA100,NON-STOP,1238,1238,0,0,1753.340000,1297.245000,2047.517500,750.272500,1066.960000,5162.360000
SELL,M5,EMA100,TARGET,1159,1159,0,0,1762.200000,1301.905000,2157.195000,855.290000,1066.960000,5162.360000
SELL,M5,EMA100,BE,79,79,0,0,1323.130000,1256.535000,1832.590000,576.055000,1138.840000,4724.740000
SELL,M5,EMA100,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,EMA200,STOP,13,13,0,0,1922.550000,1738.780000,4047.090000,2308.310000,1223.820000,4756.200000
SELL,M5,EMA200,NON-STOP,1238,1238,0,0,1753.090000,1297.552500,2045.805000,748.252500,1063.950000,5220.060000
SELL,M5,EMA200,TARGET,1159,1159,0,0,1760.480000,1302.220000,2157.870000,855.650000,1063.950000,5220.060000
SELL,M5,EMA200,BE,79,79,0,0,1322.370000,1256.855000,1831.280000,574.425000,1137.680000,4744.640000
SELL,M5,EMA200,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,EMA200DistATR,STOP,13,13,0,0,0.122859,-1.842324,2.378542,4.220866,-4.801960,11.213600
SELL,M5,EMA200DistATR,NON-STOP,1238,1238,0,0,1.582854,-1.569471,4.663742,6.233213,-35.846332,30.869757
SELL,M5,EMA200DistATR,TARGET,1159,1159,0,0,1.597720,-1.510638,4.573017,6.083656,-35.846332,30.869757
SELL,M5,EMA200DistATR,BE,79,79,0,0,1.152524,-2.478712,5.546104,8.024816,-21.960747,16.718582
SELL,M5,EMA200DistATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,RSISlope5,STOP,13,13,0,0,1.543494,0.055131,2.660106,2.604975,-1.406219,3.894979
SELL,M5,RSISlope5,NON-STOP,1238,1238,0,0,1.376644,0.543548,2.290969,1.747421,-5.255949,11.340639
SELL,M5,RSISlope5,TARGET,1159,1159,0,0,1.376171,0.544302,2.259603,1.715301,-5.255949,11.340639
SELL,M5,RSISlope5,BE,79,79,0,0,1.380553,0.514880,2.591257,2.076376,-3.023733,4.164694
SELL,M5,RSISlope5,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,CCISlope5,STOP,13,13,0,0,23.968540,-5.810777,36.187716,41.998493,-13.818278,52.395806
SELL,M5,CCISlope5,NON-STOP,1238,1238,0,0,13.972512,-1.330961,29.262573,30.593534,-74.450470,89.319188
SELL,M5,CCISlope5,TARGET,1159,1159,0,0,13.692323,-1.546567,29.141452,30.688020,-74.450470,89.319188
SELL,M5,CCISlope5,BE,79,79,0,0,18.664634,2.394985,31.652306,29.257320,-32.645338,57.052932
SELL,M5,CCISlope5,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,ADXSlope5,STOP,13,13,0,0,-0.197945,-0.726780,0.970632,1.697412,-1.737155,4.011910
SELL,M5,ADXSlope5,NON-STOP,1238,1238,0,0,0.544734,-0.894772,2.149696,3.044468,-5.181508,5.522172
SELL,M5,ADXSlope5,TARGET,1159,1159,0,0,0.563838,-0.892476,2.156037,3.048513,-5.181508,5.522172
SELL,M5,ADXSlope5,BE,79,79,0,0,0.449746,-0.944406,2.108882,3.053287,-5.113881,4.184535
SELL,M5,ADXSlope5,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,ATRRegime,STOP,13,13,0,0,1.038796,0.925605,1.248521,0.322916,0.695936,2.337679
SELL,M5,ATRRegime,NON-STOP,1238,1238,0,0,0.969599,0.760162,1.256909,0.496747,0.246983,11.455305
SELL,M5,ATRRegime,TARGET,1159,1159,0,0,0.972075,0.764820,1.260782,0.495962,0.246983,11.455305
SELL,M5,ATRRegime,BE,79,79,0,0,0.926743,0.693974,1.142820,0.448846,0.316082,2.453821
SELL,M5,ATRRegime,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,EMA20Slope5ATR,STOP,13,13,0,0,0.066889,0.046375,0.110567,0.064192,0.025796,0.219548
SELL,M5,EMA20Slope5ATR,NON-STOP,1238,1238,0,0,0.104478,0.026188,0.169622,0.143434,-0.517575,0.562198
SELL,M5,EMA20Slope5ATR,TARGET,1159,1159,0,0,0.105131,0.027802,0.169877,0.142076,-0.517575,0.562198
SELL,M5,EMA20Slope5ATR,BE,79,79,0,0,0.086989,-0.005159,0.164470,0.169629,-0.252657,0.371268
SELL,M5,EMA20Slope5ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,EMA50Slope5ATR,STOP,13,13,0,0,0.049857,-0.000742,0.054712,0.055454,-0.027864,0.123813
SELL,M5,EMA50Slope5ATR,NON-STOP,1238,1238,0,0,0.046228,-0.007921,0.095909,0.103830,-0.446482,0.430369
SELL,M5,EMA50Slope5ATR,TARGET,1159,1159,0,0,0.046642,-0.007346,0.095396,0.102741,-0.446482,0.430369
SELL,M5,EMA50Slope5ATR,BE,79,79,0,0,0.035759,-0.023686,0.110214,0.133900,-0.355878,0.231699
SELL,M5,EMA50Slope5ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,EMA200Slope5ATR,STOP,13,13,0,0,-0.000209,-0.019862,0.016981,0.036843,-0.056857,0.107642
SELL,M5,EMA200Slope5ATR,NON-STOP,1238,1238,0,0,0.011330,-0.020777,0.042030,0.062808,-0.376835,0.313870
SELL,M5,EMA200Slope5ATR,TARGET,1159,1159,0,0,0.011519,-0.020375,0.041434,0.061810,-0.376835,0.313870
SELL,M5,EMA200Slope5ATR,BE,79,79,0,0,0.005567,-0.028432,0.050348,0.078780,-0.226150,0.159098
SELL,M5,EMA200Slope5ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,EMAGap2050ATR,STOP,13,13,0,0,0.048676,-0.357104,0.510016,0.867120,-0.838383,1.949118
SELL,M5,EMAGap2050ATR,NON-STOP,1238,1238,0,0,0.296710,-0.435444,1.009413,1.444858,-8.637537,7.737161
SELL,M5,EMAGap2050ATR,TARGET,1159,1159,0,0,0.295502,-0.420988,1.009403,1.430392,-8.637537,7.737161
SELL,M5,EMAGap2050ATR,BE,79,79,0,0,0.323815,-0.560139,0.985659,1.545798,-6.451614,2.575701
SELL,M5,EMAGap2050ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,EMAGap50200ATR,STOP,13,13,0,0,-0.586648,-2.696012,1.668937,4.364949,-6.724482,9.401093
SELL,M5,EMAGap50200ATR,NON-STOP,1238,1238,0,0,0.198486,-2.169359,2.364044,4.533403,-29.633900,24.011593
SELL,M5,EMAGap50200ATR,TARGET,1159,1159,0,0,0.194101,-2.100852,2.336374,4.437226,-29.633900,24.011593
SELL,M5,EMAGap50200ATR,BE,79,79,0,0,0.481113,-2.505030,2.676227,5.181258,-16.369539,11.298679
SELL,M5,EMAGap50200ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M5,EMACompressionATR,STOP,13,13,0,0,3.053116,1.609644,5.744962,4.135318,0.498472,10.309460
SELL,M5,EMACompressionATR,NON-STOP,1238,1238,0,0,3.062159,1.623815,5.534515,3.910700,0.153262,37.323716
SELL,M5,EMACompressionATR,TARGET,1159,1159,0,0,3.012827,1.597373,5.485734,3.888361,0.153262,37.323716
SELL,M5,EMACompressionATR,BE,79,79,0,0,3.810149,1.970859,6.268624,4.297764,0.491013,21.394166
SELL,M5,EMACompressionATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M15,RSI,STOP,13,13,0,0,51.765071,47.500055,58.745650,11.245595,44.302665,62.681988
SELL,M15,RSI,NON-STOP,1238,1238,0,0,55.493224,48.915701,63.437133,14.521432,21.012414,88.307172
SELL,M15,RSI,TARGET,1159,1159,0,0,55.556116,48.961082,63.524320,14.563238,21.012414,88.307172
SELL,M15,RSI,BE,79,79,0,0,54.255358,47.255764,60.335458,13.079694,31.667496,81.427406
SELL,M15,RSI,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M15,ADX,STOP,13,13,0,0,26.054297,24.309426,29.927775,5.618349,20.352494,35.624666
SELL,M15,ADX,NON-STOP,1238,1238,0,0,26.859986,21.336300,35.522399,14.186098,9.327345,70.983067
SELL,M15,ADX,TARGET,1159,1159,0,0,26.810723,21.496206,35.545402,14.049196,9.327345,70.983067
SELL,M15,ADX,BE,79,79,0,0,27.443160,20.567400,33.218242,12.650842,14.409604,58.455003
SELL,M15,ADX,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M15,DIPlus,STOP,13,13,0,0,21.967776,18.979537,27.917304,8.937767,14.517483,30.652518
SELL,M15,DIPlus,NON-STOP,1238,1238,0,0,22.780486,17.506337,27.973133,10.466796,3.469812,45.484643
SELL,M15,DIPlus,TARGET,1159,1159,0,0,22.725378,17.533692,27.967144,10.433452,3.469812,45.484643
SELL,M15,DIPlus,BE,79,79,0,0,23.859129,16.759535,28.289714,11.530180,7.001308,41.784023
SELL,M15,DIPlus,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M15,DIMinus,STOP,13,13,0,0,13.198844,10.491705,17.943240,7.451535,6.366721,27.118938
SELL,M15,DIMinus,NON-STOP,1238,1238,0,0,14.929455,11.081837,19.423420,8.341583,2.683309,40.494236
SELL,M15,DIMinus,TARGET,1159,1159,0,0,14.919201,11.082509,19.230840,8.148330,2.683309,40.494236
SELL,M15,DIMinus,BE,79,79,0,0,15.561310,11.063174,20.960960,9.897786,3.369042,34.772349
SELL,M15,DIMinus,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M15,DIGap,STOP,13,13,0,0,6.734635,2.877893,11.886428,9.008535,0.382969,23.283943
SELL,M15,DIGap,NON-STOP,1238,1238,0,0,9.887630,4.602315,17.202874,12.600559,0.012499,41.751685
SELL,M15,DIGap,TARGET,1159,1159,0,0,9.765972,4.660796,17.014996,12.354200,0.012499,41.751685
SELL,M15,DIGap,BE,79,79,0,0,10.980716,4.320243,18.936234,14.615991,0.046739,35.879867
SELL,M15,DIGap,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M15,ATR,STOP,13,13,0,0,2.370000,1.450000,11.980000,10.530000,0.590000,49.970000
SELL,M15,ATR,NON-STOP,1238,1238,0,0,1.865000,1.200000,3.097500,1.897500,0.300000,41.590000
SELL,M15,ATR,TARGET,1159,1159,0,0,1.880000,1.230000,3.160000,1.930000,0.300000,41.590000
SELL,M15,ATR,BE,79,79,0,0,1.310000,0.850000,2.465000,1.615000,0.300000,6.400000
SELL,M15,ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M15,CCI,STOP,13,13,0,0,47.264390,12.603242,94.351561,81.748319,-52.196988,151.410206
SELL,M15,CCI,NON-STOP,1238,1238,0,0,72.292218,-13.538911,138.655268,152.194178,-230.610556,466.666667
SELL,M15,CCI,TARGET,1159,1159,0,0,72.640248,-12.738600,140.339602,153.078202,-230.610556,466.666667
SELL,M15,CCI,BE,79,79,0,0,62.082082,-31.893389,132.061526,163.954914,-188.692991,239.467288
SELL,M15,CCI,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M15,EMA20,STOP,13,13,0,0,1921.270000,1737.140000,4058.680000,2321.540000,1227.550000,4609.800000
SELL,M15,EMA20,NON-STOP,1238,1238,0,0,1754.005000,1297.197500,2047.930000,750.732500,1069.190000,5160.310000
SELL,M15,EMA20,TARGET,1159,1159,0,0,1762.420000,1301.285000,2157.155000,855.870000,1069.190000,5160.310000
SELL,M15,EMA20,BE,79,79,0,0,1322.720000,1256.345000,1832.765000,576.420000,1138.620000,4715.820000
SELL,M15,EMA20,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M15,EMA50,STOP,13,13,0,0,1922.480000,1738.210000,4051.620000,2313.410000,1224.680000,4705.330000
SELL,M15,EMA50,NON-STOP,1238,1238,0,0,1753.570000,1297.242500,2046.710000,749.467500,1064.870000,5186.880000
SELL,M15,EMA50,TARGET,1159,1159,0,0,1761.030000,1302.490000,2157.805000,855.315000,1064.870000,5186.880000
SELL,M15,EMA50,BE,79,79,0,0,1322.810000,1256.715000,1831.440000,574.725000,1138.340000,4735.160000
SELL,M15,EMA50,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M15,EMA100,STOP,13,13,0,0,1922.080000,1739.210000,4039.210000,2300.000000,1222.530000,4846.780000
SELL,M15,EMA100,NON-STOP,1238,1238,0,0,1752.185000,1297.822500,2046.692500,748.870000,1062.310000,5261.370000
SELL,M15,EMA100,TARGET,1159,1159,0,0,1759.870000,1302.240000,2157.755000,855.515000,1062.310000,5261.370000
SELL,M15,EMA100,BE,79,79,0,0,1321.600000,1257.110000,1830.760000,573.650000,1136.500000,4757.800000
SELL,M15,EMA100,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M15,EMA200,STOP,13,13,0,0,1920.830000,1739.590000,4028.030000,2288.440000,1220.710000,5005.090000
SELL,M15,EMA200,NON-STOP,1238,1238,0,0,1751.185000,1297.075000,2049.865000,752.790000,1061.360000,5285.030000
SELL,M15,EMA200,TARGET,1159,1159,0,0,1762.030000,1301.805000,2159.395000,857.590000,1061.360000,5285.030000
SELL,M15,EMA200,BE,79,79,0,0,1321.020000,1256.585000,1829.470000,572.885000,1134.940000,4777.400000
SELL,M15,EMA200,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M15,EMA200DistATR,STOP,13,13,0,0,-0.145437,-2.617981,2.611429,5.229410,-7.289505,10.377303
SELL,M15,EMA200DistATR,NON-STOP,1238,1238,0,0,0.641456,-2.599071,3.706634,6.305705,-23.616493,21.061673
SELL,M15,EMA200DistATR,TARGET,1159,1159,0,0,0.635909,-2.614254,3.656805,6.271060,-23.616493,21.061673
SELL,M15,EMA200DistATR,BE,79,79,0,0,0.849907,-2.442206,4.736307,7.178513,-14.037481,14.626912
SELL,M15,EMA200DistATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M15,RSISlope5,STOP,13,13,0,0,0.944701,0.253406,2.235541,1.982135,-1.408801,3.582422
SELL,M15,RSISlope5,NON-STOP,1238,1238,0,0,1.060653,-0.034626,2.201191,2.235816,-5.296554,8.374608
SELL,M15,RSISlope5,TARGET,1159,1159,0,0,1.072519,-0.035305,2.212874,2.248180,-5.296554,8.374608
SELL,M15,RSISlope5,BE,79,79,0,0,1.029234,-0.005740,2.014797,2.020538,-2.769498,5.403151
SELL,M15,RSISlope5,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M15,CCISlope5,STOP,13,13,0,0,21.275326,3.466883,33.657041,30.190158,-19.871480,39.455531
SELL,M15,CCISlope5,NON-STOP,1238,1238,0,0,13.924854,-4.152758,30.186483,34.339240,-61.488503,109.918685
SELL,M15,CCISlope5,TARGET,1159,1159,0,0,14.114730,-3.917044,30.344954,34.261998,-61.488503,109.918685
SELL,M15,CCISlope5,BE,79,79,0,0,10.496330,-9.570270,26.263924,35.834194,-53.411941,57.812896
SELL,M15,CCISlope5,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,M15,ADXSlope5,STOP,13,13,0,0,-0.552077,-1.308158,1.146549,2.454707,-3.730642,1.832501
SELL,M15,ADXSlope5,NON-STOP,1238,1238,0,0,-0.183173,-1.057495,0.988971,2.046466,-5.675193,4.887775
SELL,M15,ADXSlope5,TARGET,1159,1159,0,0,-0.188801,-1.060034,0.961843,2.021878,-5.675193,4.887775
SELL,M15,ADXSlope5,BE,79,79,0,0,0.140301,-0.693150,1.756284,2.449434,-2.934733,4.049829
